#{"t_start": 1761617022.1620889, "env_id": "None"}
r,l,t
3404.12625,340,1211.938912
-1744.444218,1198,1214.236687
-6398.324934,459,1215.393262
-4355.748366,1341,1217.485567
2828.243775,414,1218.619253
-3185.649155,414,1219.745474
1684.07998,416,1220.897091
-12498.286163,1752,1225.229695
-13342.036948,878,1227.276284
3193.389264,340,1232.099862
-3717.575922,1266,1234.517447
-10160.225089,817,1236.270828
1898.995942,414,1237.304545
-27765.983261,1367,1239.771372
-14979.373143,1956,1242.953102
1240.058365,340,1243.886676
3030.977939,340,1244.868388
-7584.901264,414,1245.98127
1751.08521,410,1247.039659
1533.356472,949,1255.495003
-761.803186,414,1257.562468
-1131.008551,414,1258.771354
3069.555734,417,1259.789121
3894.373608,443,1260.854078
3075.589061,414,1261.964523
2384.738984,414,1262.984556
-983.546781,1101,1265.014208
1930.412049,425,1266.003928
-4239.604691,1655,1268.820686
2211.6487,451,1269.808727
3307.035732,351,1270.786181
-1704.368409,2299,1278.280669
-5288.825417,914,1279.807663
1339.420181,414,1280.788614
926.833685,340,1281.773713
3417.345456,340,1282.766491
3268.369293,340,1283.739828
1325.921907,340,1284.778426
2579.883161,346,1285.790705
2195.942411,425,1286.913238
480.323145,340,1287.883147
1777.263911,411,1288.959571
-15680.080293,1396,1291.438674
-10219.611665,425,1292.405976
1849.34998,1792,1299.339693
1777.494874,417,1300.401685
3726.044791,418,1301.442777
-11903.586298,2150,1304.473058
-3346.808256,1288,1306.863869
2659.117292,414,1307.882372
1655.086259,340,1308.859845
3905.060868,340,1309.832711
944.750391,416,1310.903379
-8783.915306,425,1311.952459
3437.566334,415,1312.998101
3043.450785,340,1313.980561
-9987.534231,1450,1320.492607
366.11977,1394,1322.920206
-9829.454996,915,1324.93002
400.679017,414,1326.087618
-17355.744595,1204,1328.487046
-6778.577394,1404,1330.574746
-5109.254313,414,1331.599454
3350.401578,340,1332.585113
-2382.155841,1579,1341.485345
-8825.740446,1204,1345.125166
-47.080626,1582,1348.693012
586.723402,365,1350.437249
3255.469548,340,1351.808339
3492.314418,340,1353.040041
2468.710009,340,1354.326893
-3358.114859,992,1356.440111
-16919.172552,1586,1359.245946
3324.306813,340,1360.228354
-6852.347059,474,1366.238588
3404.795756,340,1367.465245
-5038.879371,1095,1369.377753
2469.001106,436,1370.416212
-2808.409006,1164,1372.705838
-206.854739,340,1373.889776
168.963415,1064,1376.222537
-7855.873021,443,1377.348754
3350.484232,340,1378.41747
4722.941225,340,1379.646731
3493.499237,340,1380.859771
-4594.201043,2159,1387.526874
2197.980726,340,1388.69315
1700.771708,1037,1390.819621
1794.552002,418,1391.929967
3432.925079,340,1392.898792
3071.369332,429,1393.949665
3563.853356,1365,1396.451424
-748.9838,1270,1398.918843
2275.976745,340,1399.933038
4372.492168,1991,1402.724206
2715.399643,426,1407.432765
2693.710172,414,1408.626691
-11123.091832,2700,1412.932398
-14111.128837,1401,1415.429983
-1071.956984,414,1416.477716
-8421.231387,1214,1418.86807
3514.33493,347,1419.889319
1413.995946,1014,1422.049797
1192.011308,414,1423.133191
4109.837281,340,1427.888945
-17657.395609,1464,1430.754768
2311.291785,414,1431.823473
-5226.82539,340,1432.834975
896.496667,1534,1435.581337
1558.567659,414,1436.623173
2007.8316,426,1437.739604
-32572.858754,1539,1440.897946
-2313.764368,414,1442.278627
3577.444394,421,1443.593701
-3604.013744,2308,1452.378709
-12943.623362,1451,1455.21485
-8519.982713,415,1456.416967
2999.041,414,1457.621369
-6057.892787,414,1458.807357
3805.051632,340,1459.93284
1272.175091,410,1461.151433
-16796.115708,1155,1464.11686
3135.597567,340,1465.159433
-5410.232426,776,1467.208648
-1615.405464,340,1468.280877
-10808.857935,1316,1475.753839
2792.408252,340,1476.750354
3229.554547,340,1477.822576
-6392.137723,1250,1480.624161
-8582.246092,414,1481.884166
2005.717019,424,1483.100095
-2233.179636,474,1484.384318
-731.766362,1002,1486.736496
-2010.52097,1491,1489.61304
1607.718208,340,1490.626267
