#{"t_start": 1761614047.041809, "env_id": "None"}
r,l,t
2893.407181,340,1196.402082
-874.274647,412,1201.374638
-3563.28786,340,1202.378745
-973.748708,340,1203.300554
-5474.903745,446,1204.277605
2889.241458,414,1205.236166
3928.322871,340,1206.122571
3194.960785,414,1207.075129
-28626.854015,885,1208.468154
-15218.059787,975,1209.923358
3399.390839,340,1210.785216
-617.154378,340,1211.615702
1244.474164,340,1212.499025
-13250.655537,2700,1215.39112
-574.995295,414,1219.540954
2283.448366,425,1220.546763
-12285.190513,1140,1222.091251
3664.771042,340,1222.953573
3069.323834,340,1223.835759
3847.958071,340,1224.723092
-9407.086665,414,1225.675965
-6547.805398,414,1226.628362
2426.739308,340,1227.550654
3655.098795,340,1228.443024
3574.811085,340,1229.330428
2676.927096,340,1230.254235
3291.305232,340,1231.207019
331.02908,410,1232.183157
-10632.837833,340,1233.096161
340.944344,340,1233.994848
3310.168891,340,1234.847531
3571.15786,340,1235.730823
-6680.523121,414,1236.693779
-10633.48054,427,1237.663201
-6048.587543,414,1241.967395
3627.042778,340,1242.933442
-3324.83115,340,1243.849891
-5028.700289,414,1244.837694
-8267.533717,414,1245.812149
-10083.721537,414,1246.753661
-5736.950484,426,1247.643034
3619.403518,340,1248.516814
3624.910399,369,1249.429287
3129.35474,340,1250.312963
3900.699383,340,1251.197476
1327.74387,414,1252.132756
2519.160022,340,1253.0412
-207.891896,414,1254.040356
-13320.129278,414,1254.985076
-9415.873777,414,1255.943881
2769.637986,426,1256.913941
-3696.326641,414,1257.93608
-2975.716327,418,1258.915217
-11063.383568,1214,1263.828843
-1338.459448,425,1264.808416
3636.973591,340,1265.729139
-7596.400004,425,1266.701448
3606.186469,340,1267.591473
207.932375,340,1268.499552
-14071.713759,2700,1271.414423
3178.403272,340,1272.259521
-1307.288933,412,1273.20053
-6314.797833,1982,1275.541576
180.227356,509,1279.705809
2575.965384,340,1280.674879
3178.413911,340,1281.543386
-4575.095469,414,1282.465443
-8695.859684,411,1283.405223
-1589.023467,340,1284.286052
3055.04344,340,1285.165394
-6123.680589,414,1286.111009
2713.46412,340,1287.031117
1968.460552,425,1287.987891
-570.906627,469,1288.977577
3014.832216,340,1289.861682
-2667.177389,423,1290.834621
2263.667502,340,1291.744769
-20177.178023,1451,1293.666919
2365.306481,414,1294.579295
1261.406021,425,1295.499465
-19082.336704,2519,1301.700309
2796.798563,414,1302.618494
3858.67872,340,1303.503826
-23113.629977,730,1304.789026
3464.916013,340,1305.632742
-4779.490676,1650,1307.666465
-14532.219655,1161,1309.237743
-5294.162944,340,1310.107143
-15636.892515,2341,1316.096004
2168.611442,340,1316.979593
1750.445675,426,1317.925832
-19519.0833,1026,1319.446544
4017.256693,340,1320.320932
3317.817129,340,1321.236931
-11194.213507,431,1322.201054
-753.965876,340,1323.152814
3399.492601,340,1324.03545
3653.634814,340,1324.905666
2935.183383,414,1325.846185
-29986.998078,1429,1327.698165
-600.734486,422,1328.580866
948.478138,414,1329.543021
3525.029403,340,1330.483309
762.097405,414,1334.73098
1590.839707,426,1335.720024
3115.996941,340,1336.607737
3017.294341,414,1337.568777
2642.982794,340,1338.444231
-6962.026551,414,1339.40946
2608.736054,340,1340.271968
2345.169255,423,1341.193363
2538.834755,340,1342.076819
-12095.643353,414,1343.019495
-841.541645,457,1344.023735
3470.399272,340,1344.931757
-8018.517998,340,1345.828724
-1176.459298,340,1346.743844
3235.39615,340,1347.648918
-11345.504683,425,1348.622414
-6585.063282,414,1349.558951
-5668.302864,426,1350.513818
2187.659618,340,1351.47156
3970.947372,340,1352.386426
-8744.070106,831,1356.832072
2757.342114,340,1357.751933
2865.745287,340,1358.624229
554.894277,340,1359.537873
580.333972,340,1360.472316
-905.496893,457,1361.541226
2181.290646,340,1362.450586
1570.403194,415,1363.408746
-5570.712983,414,1364.372687
-9478.967728,414,1365.331426
-2823.191834,340,1366.179965
3451.689846,340,1367.05986
2099.389563,414,1368.033559
902.043623,414,1368.995737
3368.877448,340,1369.891128
-9474.874613,414,1370.844938
2054.885289,340,1371.739354
-11251.25201,1511,1373.769485
944.130073,414,1377.869282
-1201.508763,426,1378.86988
1056.507174,340,1379.758615
-9325.423631,414,1380.711005
2990.202756,417,1381.67569
-6829.249648,2104,1384.143719
2806.119057,340,1385.069415
-6954.471468,414,1386.035311
-7908.832472,2343,1388.750907
-6930.098884,416,1389.673931
3931.895665,340,1390.570932
3069.273763,427,1391.567943
3359.644606,414,1395.937692
-19470.179021,1937,1398.269751
3062.098963,340,1399.12518
-10807.283073,340,1400.003231
2568.380332,340,1400.848117
-14006.20301,1280,1402.55746
2996.425773,340,1403.416011
3410.284817,444,1404.387909
3473.432519,340,1405.288227
1836.586621,414,1406.261421
-7165.09723,414,1407.232196
-704.480635,425,1408.199174
2301.8998,340,1409.105645
1731.027386,340,1410.011518
3684.484303,340,1410.903378
-1504.948432,414,1415.142143
151.354343,414,1416.148
3613.089005,414,1417.124514
-8955.635771,340,1418.026748
3708.7011,352,1418.944412
2870.620145,340,1419.882493
290.772915,340,1420.840095
2721.7904,340,1421.761952
-2707.176735,340,1422.688208
3311.042092,422,1423.669087
3095.971988,340,1424.576036
3544.147138,431,1425.541496
3246.920603,340,1426.428651
2389.21846,340,1427.278149
2005.007413,340,1428.148727
3744.386547,340,1429.035936
-554.152926,414,1429.99674
-8169.064347,414,1430.935164
2687.278328,414,1431.884865
-11004.250873,423,1432.877587
-1603.454266,340,1433.775548
463.749769,414,1438.010516
-1931.98805,406,1439.04758
-24891.297382,2505,1441.837436
2237.190133,414,1442.754443
1841.007094,414,1443.724114
1992.684954,430,1444.698307
-7395.076547,412,1445.653554
-6811.445844,425,1446.627282
3743.577824,340,1447.507328
-826.109872,424,1448.470643
3101.797407,425,1449.43944
2361.744363,340,1450.400238
2853.219105,414,1451.413933
602.784397,340,1452.286589
-238.947905,340,1453.148662
3568.157781,425,1457.317192
-6896.105348,414,1458.385708
74.59611,340,1459.299664
3431.666529,340,1460.204033
-4369.814481,1113,1461.838772
3298.130795,340,1462.725962
-290.907441,411,1463.663967
-2160.627454,423,1464.574902
-4257.471173,426,1465.539942
-785.672936,340,1466.425697
3631.686112,340,1467.310044
576.157439,414,1468.243033
-1834.409179,416,1469.197702
-7922.954633,414,1470.155922
-8659.362943,449,1471.130092
2025.121722,340,1472.054767
3307.416302,340,1472.987982
-1224.807321,2700,1479.100176
-583.806235,340,1479.97798
-2459.594412,418,1480.971353
-4969.747516,1455,1482.916903
-11861.762482,2056,1485.540923
-11590.801711,419,1486.493556
863.107868,417,1487.404342
2279.813699,424,1488.373784
2206.949902,422,1489.330961
-762.138569,340,1490.213782
-1097.274447,411,1494.463895
2652.49507,340,1495.454276
-4841.661609,432,1496.448528
1863.39262,414,1497.454317
2694.775566,340,1498.335762
-16218.367409,410,1499.259723
-15459.219131,2640,1502.079881
1222.199531,340,1502.923911
2232.766307,432,1503.891082
1765.245229,340,1504.772521
3684.519076,340,1505.661223
2797.18877,340,1506.557811
-5721.740676,1961,1511.99726
3139.279687,340,1512.935879
843.390147,340,1513.920183
-6897.610912,357,1514.854
3196.421233,414,1515.829158
3541.017824,340,1516.739578
2595.681625,340,1517.646039
-6116.893452,422,1518.62667
353.401882,340,1519.527393
-5203.076418,2274,1522.127632
3006.435379,340,1523.00514
3061.068837,340,1523.914907
3194.524429,340,1524.814093
-24271.090321,1697,1530.052012
-11496.483838,418,1531.084302
3810.455938,340,1531.966111
-10163.306776,2073,1534.407106
-17394.178229,1394,1536.185946
-10832.182354,414,1537.132004
-10404.735215,425,1538.073004
2772.202379,416,1539.034539
2797.362411,433,1539.999605
-6148.363396,414,1540.972726
3244.177302,340,1541.864946
-4261.278058,340,1542.776166
3573.592898,340,1543.695882
3337.106801,340,1544.572943
-3411.658624,423,1548.725303
-4367.23953,426,1549.779864
-7371.976991,414,1550.729105
-7789.779446,414,1551.669398
-2083.81439,340,1552.565634
2783.43016,414,1553.533806
3419.792334,340,1554.411972
-1857.220748,425,1555.342572
-18499.135942,1072,1556.8779
3549.253913,340,1557.758041
-8925.709751,414,1558.709231
-15188.876082,414,1559.663972
-5086.883924,414,1560.619023
2604.767112,340,1561.510661
-5640.04707,2136,1564.085413
3029.618576,433,1568.140791
-1024.549137,414,1569.14327
-5823.921669,425,1570.110163
-15924.825943,853,1571.49711
-11137.113066,414,1572.439588
3361.91745,414,1573.502908
-7147.118272,420,1574.504477
3403.876992,340,1575.428682
3341.056589,424,1576.435323
2130.01461,414,1577.401209
-7046.405422,422,1578.359484
3362.106612,340,1579.255487
-23508.490491,1015,1580.682059
3800.160767,340,1581.546192
3680.101804,340,1582.446525
-7426.382742,414,1583.418566
3283.677703,340,1584.339581
2498.937322,340,1585.277474
3327.507574,340,1589.377154
-21799.133442,949,1590.824228
2577.617163,414,1591.721456
