#{"t_start": 1762123768.8866038, "env_id": "None"}
r,l,t
285.494169,340,2006.980069
546.905226,554,2008.46714
434.566609,340,2009.525743
390.282494,417,2013.312596
820.557411,1026,2015.361655
564.282045,456,2016.548404
444.354083,340,2017.695017
778.715914,595,2019.10437
414.088683,414,2020.356478
388.33773,340,2021.455367
766.276165,857,2025.834864
542.100046,580,2027.257413
498.327186,602,2028.86527
369.40529,340,2029.92659
389.011361,340,2031.021423
400.578782,340,2032.060088
751.391653,575,2033.520963
525.476763,488,2034.862671
608.366851,583,2036.374842
320.30068,340,2039.797128
1040.775337,892,2041.687289
790.865149,560,2043.159822
384.375299,425,2044.366695
504.654908,592,2045.904946
527.996443,494,2047.174088
539.039618,540,2048.548127
660.638125,446,2052.494494
459.326737,760,2054.246969
466.295508,560,2055.713824
779.997396,913,2057.727934
1210.872201,1089,2059.942228
433.749769,557,2061.387781
342.993156,414,2064.888963
449.028609,425,2066.082668
287.143471,432,2067.333927
513.886292,461,2068.503077
608.380853,859,2070.446493
184.630827,426,2071.640696
489.290681,340,2072.709558
275.495167,340,2073.834076
251.117728,414,2075.010201
627.191458,457,2078.75701
351.803692,414,2079.938479
442.424244,414,2081.11757
159.885474,425,2082.29754
586.58733,724,2084.231426
524.394114,579,2085.830381
1129.145163,933,2087.774581
461.551655,414,2092.942635
622.766937,587,2094.313542
746.045073,627,2095.688353
474.771361,578,2097.059909
458.166073,509,2098.402725
813.645805,840,2100.190374
407.649307,414,2101.465909
732.601211,712,2105.810149
258.425835,340,2106.968432
647.846559,712,2108.694
451.140989,719,2110.257367
318.245311,426,2111.424162
541.361393,774,2113.205863
823.307709,1015,2117.827952
422.847809,414,2118.989205
672.44717,813,2120.642545
537.570952,521,2122.073284
233.06256,340,2123.178562
654.109496,578,2124.722687
464.756104,414,2125.923299
1285.872128,751,2127.549351
424.614858,414,2131.086137
246.14448,414,2132.257124
292.641609,340,2133.30778
316.307904,340,2134.429478
477.493908,414,2135.625606
554.9852,414,2136.835017
595.254826,548,2138.242741
459.032213,414,2139.426661
330.869884,340,2140.423601
688.959269,606,2144.553595
424.709228,340,2145.609304
824.906911,953,2147.599452
729.213644,443,2148.858233
656.27039,886,2150.863572
436.261029,414,2152.028655
529.568744,583,2153.544513
866.220753,926,2157.949188
624.929889,683,2159.486987
346.749553,340,2160.623819
322.115585,340,2161.65721
510.443386,508,2162.971948
394.549943,530,2164.475512
287.96864,340,2165.533786
196.278296,425,2166.725911
233.211994,340,2167.843243
636.326998,518,2171.807333
596.748928,658,2173.406107
415.341053,414,2174.658219
321.870182,414,2175.775594
709.422154,506,2177.175059
738.634498,857,2179.026641
377.867328,414,2180.241096
579.707807,547,2184.331272
606.127598,428,2185.629965
717.613473,863,2187.37617
293.454521,414,2188.547109
1102.642896,1150,2190.895475
614.515265,548,2192.351139
586.350597,554,2196.650436
492.337769,340,2197.778972
629.811103,550,2199.086596
440.220323,340,2200.265289
552.105725,668,2201.851196
775.151985,756,2203.439696
347.750325,340,2204.592547
814.538593,867,2206.57893
389.576354,414,2210.719262
353.30928,340,2211.817271
906.112552,813,2213.500465
554.183662,617,2215.00084
564.759099,425,2216.229279
681.857403,542,2217.631378
547.518908,721,2219.330308
581.12244,556,2223.631799
599.674897,600,2224.900069
333.06165,414,2226.056462
715.954042,656,2227.697346
348.219596,340,2228.752544
494.565361,340,2229.855046
927.541546,659,2231.301509
437.196807,665,2232.889873
411.439867,340,2236.723817
289.83844,340,2237.756032
581.583639,670,2239.192818
613.09964,526,2240.531692
325.684739,425,2241.731317
477.498615,546,2243.104709
291.97155,413,2244.275698
198.519826,340,2245.34405
993.056388,851,2250.063239
267.148691,340,2251.174393
205.990002,340,2252.206736
256.126072,414,2253.396747
916.691677,952,2255.39569
137.140405,433,2256.634564
594.767498,414,2257.879568
342.539293,340,2258.921276
409.712235,340,2260.068048
315.197286,414,2261.26612
762.894342,949,2265.837722
368.695015,414,2267.018986
518.399161,414,2268.364213
394.503229,340,2269.445423
628.480997,706,2271.057757
557.53902,603,2272.600336
200.272185,340,2273.644064
315.694879,340,2277.449506
573.291383,559,2278.741531
746.663083,857,2280.519517
555.723304,717,2282.13713
962.56008,814,2283.769758
326.808781,340,2284.822521
801.825702,577,2286.203352
419.380954,464,2289.694003
733.746376,647,2291.169156
1044.111855,955,2292.999907
339.393205,340,2294.058989
234.253133,425,2295.184743
514.97063,717,2296.837469
474.5202,340,2297.851305
316.696833,340,2298.787648
826.777244,829,2302.926274
1203.591549,927,2304.763994
618.838784,646,2306.247141
375.906836,340,2307.267267
524.931862,340,2308.366794
500.071252,340,2309.302316
778.529994,756,2310.963904
379.442189,340,2314.499866
423.745011,508,2315.732491
179.846565,414,2316.864616
333.39029,414,2317.959626
379.046317,340,2319.010745
688.717864,815,2320.784822
1261.015831,812,2322.480891
519.678871,726,2326.850143
492.578556,414,2327.905124
788.395464,800,2329.430784
186.793574,340,2330.492958
362.116169,414,2331.621536
579.013705,627,2333.331398
570.597116,543,2334.65124
405.017964,414,2335.764579
413.683695,414,2339.604299
411.336056,340,2340.630392
556.936035,591,2342.103251
947.493352,847,2343.907489
353.922261,414,2344.986919
550.810375,610,2346.422037
261.389692,340,2347.441736
526.735837,584,2348.871462
390.948466,340,2352.114442
543.156872,526,2353.425952
293.431657,340,2354.466645
112.519087,414,2355.652203
337.366839,340,2356.639656
802.742228,916,2358.38551
299.524897,424,2359.507443
905.185543,942,2361.315209
438.05165,561,2365.109578
298.608689,340,2366.213095
1096.792392,949,2367.923836
384.188636,426,2369.046288
319.747478,340,2370.059465
708.126465,1031,2372.099551
634.10297,566,2376.024001
1151.567661,1031,2378.051565
691.764591,643,2379.490027
267.714612,340,2380.520522
523.720815,624,2381.938771
568.22925,644,2383.446412
407.563029,414,2384.582814
304.381253,414,2389.19996
794.296972,834,2390.878959
717.231073,568,2392.25799
368.389001,722,2393.821646
737.895004,1008,2395.65652
361.419916,417,2396.758917
810.407771,978,2402.546965
684.659996,691,2403.97546
404.796014,340,2404.974874
431.72847,414,2406.037312
412.601215,414,2407.116714
628.545807,648,2408.728996
201.267332,340,2409.756984
517.987908,731,2411.602176
530.521022,586,2415.988622
603.170122,575,2417.551299
410.17293,414,2418.82176
478.386422,559,2420.140589
261.080544,340,2421.265013
278.838338,340,2422.355679
418.838524,414,2423.572233
788.971088,722,2425.298249
131.004232,340,2429.13347
469.412322,414,2430.332045
709.684317,769,2432.089311
358.066055,414,2433.320347
269.330273,340,2434.379031
423.421178,426,2435.610121
568.064283,574,2437.045527
699.925273,592,2438.540063
200.131754,340,2439.688862
529.501267,340,2444.123273
212.569633,414,2445.319518
662.197208,414,2446.592377
619.042203,570,2448.152139
539.520334,414,2449.559007
748.506921,498,2451.144488
610.325921,567,2453.850214
375.994001,429,2455.767766
255.450024,340,2456.794226
292.92789,340,2461.409318
438.560268,499,2462.790678
433.886338,697,2464.568664
766.249267,797,2466.599631
577.884261,603,2468.205549
372.516754,340,2469.366891
1406.295362,1491,2475.743773
650.641617,609,2477.403648
503.919721,496,2478.768976
703.743522,573,2480.359077
287.815659,340,2481.534013
500.072926,772,2483.411005
754.760507,881,2488.584019
246.483783,414,2489.791764
188.506956,340,2490.872266
451.907447,340,2492.032152
690.945339,636,2493.686996
260.260041,414,2494.963333
447.147187,340,2496.09896
589.433721,851,2498.033811
599.022688,557,2499.557365
441.05144,340,2503.890457
363.620773,340,2505.021817
363.2268,414,2506.25699
604.284,764,2508.072784
195.139736,340,2509.294516
287.753688,414,2510.451826
119.180692,340,2511.569942
205.373967,340,2512.821385
153.402028,414,2514.07506
400.010251,340,2515.277135
338.213111,340,2519.586483
311.499096,414,2520.832096
279.982669,340,2522.017288
274.222555,340,2523.143568
345.95588,426,2524.495516
188.026013,340,2525.595135
254.844661,340,2526.689331
311.359396,453,2527.937592
389.689102,340,2529.042219
264.557561,414,2530.383464
539.530288,507,2531.697015
272.76279,340,2535.721025
639.133989,493,2537.189551
275.468249,414,2538.407873
611.664032,520,2539.78599
622.326063,446,2541.060908
462.111277,523,2542.561353
387.490319,340,2543.746872
186.42423,340,2544.902601
725.890435,767,2549.930909
296.46856,414,2551.172763
169.357917,340,2552.266072
1039.733316,1093,2554.58361
507.144754,340,2555.782178
586.959196,597,2557.406189
744.750586,856,2559.506226
715.838366,597,2564.258051
375.323857,414,2565.572149
166.525713,340,2566.712384
452.253287,340,2567.872833
480.381902,414,2569.134084
375.735282,414,2570.424493
207.253702,414,2571.622903
420.048743,627,2573.258961
217.663654,340,2574.475502
380.045223,340,2575.578456
688.920243,548,2580.467608
363.798227,340,2581.689973
479.146844,582,2583.178243
342.244124,423,2584.394732
572.880862,629,2585.98612
1060.212034,1019,2588.317558
915.253877,986,2593.672967
250.820218,414,2594.944927
549.329104,414,2596.25275
268.969956,340,2597.437355
586.944705,748,2599.197323
591.809194,524,2600.629753
274.472978,340,2601.831599
397.933622,406,2602.964187
369.033983,340,2604.0365
339.251452,414,2608.511515
309.599417,340,2609.544825
146.174524,414,2610.79524
1015.429433,895,2612.74894
285.678729,340,2613.896574
293.263085,414,2615.06815
447.193947,635,2616.666395
196.674102,340,2617.76455
408.855227,605,2619.41095
413.706993,769,2624.196557
527.684,440,2625.542212
718.437487,756,2627.313851
266.897059,340,2628.489675
186.358433,340,2629.522571
226.199907,340,2630.712242
367.609392,414,2631.970154
354.788236,414,2633.275511
398.355101,447,2637.482494
457.332696,628,2639.102623
569.169595,589,2640.635741
223.713915,340,2641.803627
270.77193,340,2642.950163
455.897947,414,2644.254197
141.333051,340,2645.400819
276.136434,414,2646.782099
329.577485,414,2648.099534
505.382347,1252,2653.673598
591.562334,583,2655.26255
494.391646,411,2656.483633
627.038908,747,2658.432628
545.716049,414,2659.698801
263.123694,414,2661.071797
492.113843,607,2663.66182
281.255471,494,2667.829067
346.708052,411,2669.028876
546.123898,565,2670.650687
430.353898,340,2671.996899
141.34997,340,2673.14545
197.95442,340,2674.366574
311.731699,340,2675.529727
676.205666,856,2677.482935
502.700132,565,2679.082721
547.455174,773,2683.965663
510.53819,532,2685.517316
420.980476,698,2687.439996
372.469443,463,2688.871009
861.110539,1256,2691.608577
354.632626,414,2692.890866
181.510969,340,2696.95889
1091.76269,913,2699.003453
680.345612,686,2700.864118
624.464237,644,2702.608662
63.30945,340,2703.865036
706.123551,580,2705.584634
978.325311,709,2710.842291
807.931695,962,2712.916321
603.958235,417,2714.143061
471.565401,772,2716.021158
213.610051,414,2717.324301
506.340554,832,2719.329647
719.401054,848,2724.853763
501.518516,461,2726.160844
1186.040091,853,2728.056887
464.985987,619,2729.651915
917.418042,1208,2732.348624
300.808466,414,2733.742237
255.633008,340,2737.915968
599.479451,862,2739.878874
761.708645,804,2741.804151
376.894309,414,2743.202811
323.768668,414,2744.640408
522.847862,697,2746.783201
434.917263,531,2748.513236
540.805667,725,2754.452407
392.840162,340,2755.563401
298.869694,579,2757.363657
337.617324,340,2758.617022
159.56177,340,2759.958416
624.623648,425,2761.282089
288.693012,455,2762.535722
501.082803,699,2764.350845
632.102638,946,2769.470656
355.428953,414,2770.687348
584.58815,548,2772.176003
675.824635,651,2773.738142
448.195544,905,2775.740652
735.281854,556,2777.553781
668.057365,503,2779.863441
301.269959,414,2784.458117
364.020395,340,2785.596962
443.947677,414,2786.801712
225.48478,340,2787.961231
312.412709,340,2789.012188
494.828903,589,2790.590197
205.307671,446,2791.832503
439.002519,414,2793.147831
111.627358,340,2794.591887
